Time,Power
20180319_15,102.30409
20180319_20,114.649574
20180320_16,183.24257
20180321_8,167.92593
20180323_14,175.4631
20180323_21,126.87669
20180323_8,173.83691
20180324_1,104.354004
20180324_18,107.51584
20180324_8,166.16724
20180325_13,82.06092
20180326_0,90.197174
20180327_18,97.824356
20180327_6,73.31989
20180329_23,90.43886
20180329_3,78.800865
20180329_8,128.63283
20180330_10,79.145454
20180330_22,94.630486
20180330_23,96.16583
20180330_6,65.72274
20180331_12,94.5165
20180331_15,93.74625
20180331_19,107.46585
20180331_2,75.51898
20180331_20,124.78231
20180331_3,74.02802
20180401_8,73.884865
20180404_17,98.52316
20180404_6,70.38475
20180405_1,81.07851
20180405_14,103.16817
20180405_20,105.74214
20180406_19,112.08877
20180406_20,102.938705
20180406_4,72.720535
20180406_7,69.84813
20180407_11,138.76892
20180407_7,75.81104
20180407_8,115.78541
20180409_16,97.0989
20180409_5,75.36603
20180410_20,102.801
20180410_23,97.2661
20180410_6,78.700745
20180411_12,95.8043
20180411_13,101.30138
20180411_15,111.48821
20180411_23,96.37421
20180412_20,96.35524
20180412_7,71.4733
20180413_12,97.40241
20180413_15,97.84508
20180414_5,77.90287
20180415_12,85.79261
20180415_13,78.55512
20180416_19,81.97881
20180416_2,81.576004
20180416_20,84.75583
20180417_1,87.6137
20180418_5,76.65194
20180419_1,88.13621
20180419_11,92.06498
20180419_12,101.03183
20180419_4,80.299034
20180419_6,80.191795
20180421_22,80.94753
20180422_10,78.926636
20180422_7,73.543884
20180423_0,85.01385
20180423_12,72.009285
20180423_9,68.70336
20180424_17,97.947235
20180425_3,79.54514
20180425_4,78.179985
20180425_6,76.94491
20180426_12,94.43514
20180426_18,93.72075
20180427_11,86.38928
20180427_17,102.07325
20180427_18,98.57749
20180428_10,79.080574
20180429_10,82.294044
20180429_12,92.36071
20180429_17,92.36066
20180429_18,93.41054
20180429_4,77.11552
20180429_8,74.05485
20180430_23,93.206566
20180501_11,109.974396
20180502_1,81.69435
20180502_17,108.34847
20180502_2,83.01159
20180502_3,79.873245
20180503_14,122.47888
20180503_3,80.79116
20180504_17,106.004974
20180505_8,74.87372
20180506_16,88.33559
20180507_0,77.97148
20180507_1,74.385765
20180507_12,88.71802
20180507_17,93.19759
20180507_3,69.87202
20180508_0,86.18
20180508_19,93.685974
20180508_2,77.85953
20180508_20,96.465706
20180508_21,90.30128
20180509_15,112.22469
20180509_17,113.25641
20180509_2,78.83583
20180509_5,76.78924
20180509_7,73.94786
20180510_20,103.04754
20180510_8,77.41854
20180511_10,92.19852
20180511_2,79.92353
20180511_4,75.79716
20180511_5,73.71214
20180512_3,81.56524
20180512_6,79.901955
20180513_15,99.11419
20180513_6,75.571754
20180513_9,75.68548
20180514_17,104.80021
20180515_10,121.90895
20180515_15,139.55777
20180515_2,80.88287
20180516_19,136.47426
20180516_22,126.49544
20180517_14,181.28627
20180519_10,109.90855
20180519_13,139.80566
20180519_17,132.85138
20180519_21,116.780975
20180519_7,87.13657
20180519_9,101.97145
20180520_16,99.75653
20180520_22,91.56187
20180520_7,87.218124
20180521_17,100.17905
20180521_5,78.98761
20180522_21,110.31374
20180523_11,112.02336
20180524_14,136.0853
20180524_2,87.39449
20180524_3,85.064445
20180525_22,105.16422
20180525_6,80.74755
20180526_17,164.06308
20180526_7,76.73934
20180526_8,78.574326
20180527_0,87.33992
20180527_18,104.713844
20180527_2,85.402405
20180528_20,118.14592
20180529_10,159.68175
20180529_16,229.60059
20180529_20,142.07599
20180530_21,130.4975
20180601_14,215.91524
20180601_15,213.28207
20180601_5,78.42169
20180602_1,93.01427
20180602_2,91.78821
20180603_14,151.9988
20180603_5,76.64889
20180604_16,155.07541
20180604_8,90.37813
20180605_19,161.75406
20180606_1,101.50602
20180606_19,151.02913
20180606_3,94.73298
20180607_11,168.07346
20180607_23,126.30015
20180608_0,116.01595
20180608_13,215.71588
20180608_17,223.34033
20180608_22,132.4571
20180608_3,99.570786
20180608_4,97.76376
20180609_11,142.64098
20180610_4,87.564896
20180611_2,104.043144
20180611_22,112.24083
20180611_6,87.75925
20180612_20,136.81958
20180612_6,87.11125
20180613_1,102.17551
20180613_21,132.63506
20180614_2,93.21673
20180614_6,88.20135
20180615_6,92.984985
20180615_8,94.97865
20180615_9,132.93568
20180616_0,103.666725
20180616_1,96.26287
20180616_11,133.85187
20180616_17,189.77269
20180616_18,135.01434
20180616_19,155.83324
20180616_4,89.3433
20180616_6,84.710236
20180617_19,109.68532
20180617_20,113.33129
20180618_3,87.810455
20180619_11,183.90894
20180619_14,277.30286
20180619_2,107.17095
20180620_1,102.488045
20180621_14,204.2078
20180621_19,147.15257
20180621_22,122.41162
20180621_4,88.48169
20180622_11,205.17271
20180622_18,146.99037
20180622_22,122.326706
20180622_8,122.88659
20180622_9,152.55278
20180623_12,213.16293
20180623_19,133.20697
20180623_23,110.31249
20180624_22,112.99705
20180625_22,119.56017
20180625_4,92.81282
20180625_8,132.30753
20180626_20,170.23596
20180627_5,95.67517
20180628_19,157.28542
20180628_6,92.59606
20180629_18,156.7021
20180629_19,154.92712
20180629_20,162.07744
20180629_3,101.208046
20180630_13,232.71439
20180630_23,126.169876
20180701_13,127.239914
20180701_19,105.53253
20180701_9,97.90854
20180702_22,92.17639
20180703_13,224.3154
20180703_18,148.16133
20180703_19,143.08879
20180703_23,115.031685
20180703_6,83.059296
20180704_0,103.99112
20180704_17,189.62534
20180704_19,142.22125
20180704_2,89.204216
20180704_20,145.24297
20180704_9,205.68141
20180705_2,94.57144
20180705_4,90.39206
20180705_5,90.87525
20180706_10,211.10925
20180706_21,132.73233
20180707_7,87.20002
20180708_15,113.86953
20180709_4,81.59317
20180711_1,92.76507
20180711_2,90.46057
20180712_10,222.80873
20180712_11,246.21483
20180712_23,124.36807
20180712_4,86.50183
20180713_1,117.49859
20180713_12,255.4532
20180713_14,286.6862
20180713_2,110.07756
20180713_21,151.4971
20180714_1,117.37072
20180715_5,93.17299
20180716_12,178.6174
20180716_2,111.80786
20180716_6,95.19006
20180716_7,96.594635
20180717_17,295.76532
20180717_18,212.34709
20180717_2,115.65371
20180718_17,297.06863
20180719_10,290.29816
20180719_15,335.1934
20180719_19,214.2754
20180719_21,172.36913
20180720_0,122.27581
20180720_11,291.75433
20180720_13,332.7605
20180720_18,232.46707
20180721_17,207.08662
20180722_10,206.21877
20180722_12,159.4183
20180722_14,211.65733
20180722_20,155.6955
20180722_3,109.52963
20180723_18,166.42587
20180723_23,160.2166
20180723_8,211.541
20180724_18,234.21779
20180724_9,297.14093
20180725_23,174.39098
20180725_9,286.85876
20180726_0,137.8657
20180726_12,336.78708
20180726_14,313.79034
20180726_3,115.52872
20180726_7,110.94795
20180726_9,287.17297
20180727_11,329.60712
20180727_12,348.56036
20180727_16,325.77158
20180727_9,287.9399
20180728_16,289.20544
20180729_0,128.52759
20180729_14,162.92696
20180729_2,114.60054
20180729_23,140.61609
20180730_12,222.3184
20180730_14,219.3271
20180730_23,145.18556
20180730_5,111.97814
20180730_7,112.980995
20180801_10,299.9511
20180802_11,352.91904
20180802_19,244.9058
20180802_8,220.61752
20180803_5,114.74398
20180803_6,114.43186
20180803_8,231.9594
20180804_12,296.43335
20180804_2,131.15018
20180804_4,122.76247
20180805_4,104.226456
20180806_12,159.71074
20180806_2,115.2747
20180806_22,169.3117
20180806_6,97.89685
20180806_8,150.90714
20180807_16,371.15866
20180807_17,291.65085
20180807_20,220.33652
20180807_3,117.610344
20180807_6,108.916695
20180809_1,145.00864
20180809_10,316.07724
20180809_14,383.26306
20180809_5,113.64362
20180809_7,128.22765
20180810_4,114.3188
20180810_8,153.99487
20180811_5,115.2368
20180812_3,110.52496
20180812_7,106.776596
20180813_13,188.54095
20180814_13,368.33075
20180814_19,217.0901
20180815_0,154.78308
20180815_22,210.2506
20180816_14,272.97626
20180816_16,247.31793
20180816_23,179.99487
20180817_12,340.8283
20180817_13,295.02628
20180817_14,314.12674
20180817_16,289.0637
20180817_4,115.853676
20180818_16,286.4414
20180818_4,111.80443
20180818_8,150.54147
20180819_17,163.9602
20180819_20,145.72348
20180819_3,105.66465
20180819_4,105.770935
20180820_12,188.29391
20180820_13,181.85875
20180820_20,169.63026
20180821_20,179.65515
20180821_7,118.28033
20180822_16,290.86914
20180822_9,262.47433
20180823_2,127.618286
20180823_20,201.77875
20180823_23,161.92519
20180823_7,125.457535
20180824_1,133.74554
20180824_23,139.30103
20180824_5,116.38835
20180824_7,129.40631
20180825_1,105.463585
20180825_11,269.03714
20180825_3,91.49422
20180825_8,109.70284
20180825_9,190.35538
20180826_17,125.37278
20180826_20,113.03521
20180827_1,91.426704
20180827_13,125.191444
20180827_23,107.86989
20180828_10,187.2179
20180828_17,212.2587
20180828_5,90.71636
20180829_10,240.73738
20180829_20,169.72066
20180830_15,323.50995
20180830_2,115.26404
20180830_20,171.64392
20180831_14,296.7922
20180831_23,152.87477
20180831_8,196.50975
20180901_6,102.561264
20180902_18,129.37473
20180902_4,92.035194
20180902_6,91.49611
20180903_10,179.5101
20180903_2,95.47756
20180904_14,198.54361
20180905_22,141.47241
20180906_12,283.0183
20180906_22,147.92143
20180906_6,90.10188
20180907_15,178.80728
20180907_3,101.16535
20180908_5,98.00736
20180910_16,128.42944
20180910_22,114.64478
20180911_12,166.14825
20180911_18,149.12941
20180912_12,146.60634
20180912_21,135.67537
20180913_13,173.81898
20180913_5,83.67881
20180914_22,135.15704
20180914_4,86.95589
20180914_6,83.72863
20180914_8,85.55018
20180915_19,128.75484
20180915_21,124.80074
20180915_5,93.46045
20180916_1,97.02788
20180916_8,83.164764
20180917_13,136.30171
20180917_14,153.22714
20180917_22,109.78341
20180917_3,90.97975
20180917_9,107.640495
20180918_15,193.89107
20180919_23,124.56701
20180919_4,92.56203
20180920_13,170.69417
20180921_22,123.72898
20180921_8,95.15891
20180922_10,115.38743
20180922_13,132.22
20180922_2,99.62162
20180922_22,92.32051
20180922_5,90.87114
20180923_5,79.642105
20180923_7,78.48201
20180924_18,86.75515
20180924_20,85.035164
20180925_13,78.51836
20180925_19,89.23568
20180925_7,75.64789
20180926_14,92.59621
20180926_2,78.34358
20180926_6,74.00168
20180927_1,80.011765
20180927_2,79.339485
20180928_12,103.09671
20180928_14,121.36805
20180928_17,118.76362
20180928_20,113.279526
20180928_22,101.716545
20180928_23,101.38475
20180928_8,85.606674
20180929_15,119.37318
20180929_2,86.4801
20180929_3,87.06011
20180930_8,72.2056
20181002_23,95.25453
20181002_4,79.21305
20181002_8,76.65738
20181003_10,102.900475
20181004_1,84.3933
20181004_11,115.06486
20181004_5,76.45765
20181005_23,104.8594
20181005_6,82.03109
20181006_1,89.58637
20181006_15,119.158905
20181006_16,121.35914
20181007_10,82.984566
20181007_13,96.742134
20181007_14,108.998405
20181007_17,93.21018
20181007_2,81.57601
20181007_7,75.93174
20181008_20,93.59008
20181008_4,71.61789
20181009_21,98.14693
20181009_22,94.160576
20181009_5,75.66565
20181010_12,86.30139
20181010_13,89.046814
20181011_10,107.94199
20181011_11,95.45933
20181011_19,105.08396
20181011_23,91.101555
20181013_14,111.04775
20181013_18,98.72499
20181013_8,80.94821
20181014_14,95.13727
20181014_8,76.54081
20181015_15,81.04538
20181016_14,99.63945
20181017_15,90.380196
20181017_16,96.56462
20181017_3,74.25765
20181017_9,93.23011
20181018_0,80.65117
20181019_12,86.54325
20181019_14,103.493225
20181019_22,89.40742
20181020_10,87.60748
20181020_15,98.652275
20181020_19,90.71046
20181021_13,83.988976
20181021_17,88.96617
20181021_23,79.42944
20181021_4,75.445145
20181021_6,74.077126
20181023_11,107.36289
20181023_17,100.71067
20181023_5,79.13188
20181024_13,106.02624
20181024_2,88.66357
20181024_8,88.857834
20181025_11,93.37938
20181025_16,98.283195
20181027_22,88.59587
20181027_7,86.05849
20181028_11,81.27712
20181028_21,92.26993
20181028_3,79.48396
20181029_13,103.77577
20181029_14,106.43163
20181029_22,93.12592
20181031_13,143.27896
20181031_17,143.15747
20181031_19,135.78044
20181101_15,149.17375
20181101_18,158.34999
20181101_23,116.388466
20181102_11,140.83232
20181104_23,81.1979
20181106_13,147.53058
20181106_7,61.418697
20181107_0,110.19681
20181109_17,136.73715
20181109_20,128.71545
20181109_5,86.94003
20181110_7,93.82
20181111_13,107.823524
20181111_16,115.71907
20181112_11,116.48724
20181112_12,110.87224
20181112_13,104.63523
20181113_20,131.27852
20181113_7,96.25605
20181113_9,152.80121
20181114_23,124.650154
20181115_10,136.64772
20181115_11,147.53851
20181116_10,166.27226
20181116_12,129.72202
20181116_22,114.43363
20181116_3,102.926155
20181117_21,105.432365
20181117_3,95.70415
20181118_13,111.46454
20181118_18,102.71218
20181118_9,153.01949
20181119_11,124.09848
20181120_12,159.04796
20181120_15,202.12349
20181120_17,154.76488
20181120_3,113.983795
20181120_4,113.54346
20181121_0,123.09557
20181121_14,174.74413
20181121_7,116.53094
20181122_12,214.4298
20181122_15,183.0964
20181122_20,146.0468
20181122_4,101.986244
20181122_7,99.83776
20181123_20,135.69203
20181124_13,212.24771
20181124_5,104.29834
20181125_0,104.64677
20181125_15,117.46317
20181125_22,131.26602
20181127_0,125.31527
20181127_15,143.42046
20181127_7,107.173134
20181129_15,203.66705
20181129_8,203.50975
20181130_22,127.76586
20181201_15,151.98988
20181201_17,149.57608
20181201_6,106.25951
20181202_10,150.6509
20181202_20,127.28968
20181202_5,88.332855
20181203_14,94.060646
20181203_9,119.47452
20181204_22,119.27047
20181205_20,140.71579
20181205_23,119.67205
20181206_13,226.1523
20181206_7,108.366615
20181208_14,273.50858
20181208_18,185.16115
20181209_19,185.42343
20181209_3,130.07895
20181210_11,224.34218
20181211_10,262.05426
20181211_17,242.82712
20181212_23,173.0449
20181212_6,136.434
20181213_0,152.32155
20181213_15,262.25818
20181213_6,123.38943
20181213_8,204.09625
20181214_21,149.87921
20181215_13,221.89717
20181216_4,102.649895
20181217_19,120.46381
20181217_8,189.92587
20181219_13,214.88991
20181220_16,148.24588
20181220_19,113.46079
20181220_22,107.49459
20181221_11,236.11143
20181221_2,98.49856
20181222_2,107.52104
20181222_20,95.363686
20181222_21,91.46393
20181222_9,178.72382
20181224_1,66.80703
20181224_6,64.322754
20181225_13,89.34489
20181226_18,74.09631
20181227_0,78.31743
20181227_15,299.87354
20181227_21,174.63284
20181227_5,88.30565
20181228_15,310.0369
20181228_23,144.49002
20181228_6,101.59837
20181229_10,243.52007
20181229_20,154.72699
20181229_4,102.11567
20181229_9,185.51442
20181230_14,155.20517
20181230_15,184.62024
20181231_0,98.82889
20181231_13,169.22105
20181231_17,159.30032
20181231_22,143.86171
